AAV.100271_10/ORF/1-1911/1911/+_10001	EU285562.1	AS:i:0
AAV.100271_10/ORF/1-1911/1911/+_10001	NC_001829.1	AS:i:0
AAV.100271_10/ORF/1-1911/1911/+_10002	EU285562.1	AS:i:0
AAV.100271_10/ORF/1-1911/1911/+_10002	NC_001829.1	AS:i:0
AAV.100271_10/ORF/1-1911/1911/+_10003	NC_001829.1	AS:i:-8
AAV.100271_10/ORF/1-1911/1911/+_10003	EU285562.1	AS:i:-8
AAV.100271_10/ORF/1-1911/1911/+_10004	NC_001829.1	AS:i:-8
AAV.100271_10/ORF/1-1911/1911/+_10004	EU285562.1	AS:i:-8
AAV.100271_10/ORF/1-1911/1911/+_10005	EU285562.1	AS:i:0
AAV.100271_10/ORF/1-1911/1911/+_10005	NC_001829.1	AS:i:0
AAV.100271_10/ORF/1-1911/1911/+_10005	ENA|U48704|U48704.1	AS:i:-18
AAV.100271_10/ORF/1-1911/1911/+_10007	EU285562.1	AS:i:0
AAV.100271_10/ORF/1-1911/1911/+_10007	NC_001829.1	AS:i:-6
AAV.100271_10/ORF/1-1911/1911/+_10008	EU285562.1	AS:i:0
AAV.100271_10/ORF/1-1911/1911/+_10008	NC_001829.1	AS:i:-6
AAV.100271_10/ORF/1-1911/1911/+_10009	EU285562.1	AS:i:0
AAV.100271_10/ORF/1-1911/1911/+_10009	NC_001829.1	AS:i:0
AAV.100271_10/ORF/1-1911/1911/+_10009	ENA|U48704|U48704.1	AS:i:-6
AAV.100271_10/ORF/1-1911/1911/+_10011	EU285562.1	AS:i:0
AAV.100271_10/ORF/1-1911/1911/+_10011	NC_001401.2	AS:i:-12
AAV.100271_10/ORF/1-1911/1911/+_10011	ENA|U48704|U48704.1	AS:i:-18
AAV.100271_10/ORF/1-1911/1911/+_10012	EU285562.1	AS:i:0
AAV.100271_10/ORF/1-1911/1911/+_10012	NC_001401.2	AS:i:-18
AAV.100271_10/ORF/1-1911/1911/+_10012	ENA|U48704|U48704.1	AS:i:-18
AAV.100271_10/ORF/1-1911/1911/+_10013	EU285562.1	AS:i:0
AAV.100271_10/ORF/1-1911/1911/+_10014	EU285562.1	AS:i:0
AAV.100271_10/ORF/1-1911/1911/+_10014	ENA|AAS99264|AAS99264.1	AS:i:-12
AAV.100271_10/ORF/1-1911/1911/+_10015	EU285562.1	AS:i:0
AAV.100271_10/ORF/1-1911/1911/+_10016	EU285562.1	AS:i:0
AAV.100271_10/ORF/1-1911/1911/+_10017	EU285562.1	AS:i:0
AAV.100271_10/ORF/1-1911/1911/+_10018	EU285562.1	AS:i:-8
AAV.100271_10/ORF/1-1911/1911/+_10018	ENA|AAS99264|AAS99264.1	AS:i:-20
AAV.100271_10/ORF/1-1911/1911/+_10019	EU285562.1	AS:i:-8
AAV.100271_10/ORF/1-1911/1911/+_10020	EU285562.1	AS:i:0
AAV.100271_10/ORF/1-1911/1911/+_10021	EU285562.1	AS:i:0
AAV.100271_10/ORF/1-1911/1911/+_10021	ENA|U48704|U48704.1	AS:i:-6
AAV.100271_10/ORF/1-1911/1911/+_10021	NC_002077.1	AS:i:-12
AAV.100271_10/ORF/1-1911/1911/+_10021	ENA|AF028704|AF028704.1	AS:i:-12
AAV.100271_10/ORF/1-1911/1911/+_10021	NC_001401.2	AS:i:-30
AAV.100271_10/ORF/1-1911/1911/+_10022	EU285562.1	AS:i:-6
AAV.100271_10/ORF/1-1911/1911/+_10022	ENA|U48704|U48704.1	AS:i:-6
AAV.100271_10/ORF/1-1911/1911/+_10023	AY242997.1	AS:i:-14
AAV.100271_10/ORF/1-1911/1911/+_10024	AY242997.1	AS:i:0
AAV.100271_10/ORF/1-1911/1911/+_10024	AY243015.1	AS:i:-6
AAV.100271_10/ORF/1-1911/1911/+_10024	ENA|AAT46337|AAT46337.1	AS:i:-6
AAV.100271_10/ORF/1-1911/1911/+_10024	ENA|AAN03857|AAN03857.1	AS:i:-6
AAV.100271_10/ORF/1-1911/1911/+_10024	ENA|AAS99264|AAS99264.1	AS:i:-12
AAV.100271_10/ORF/1-1911/1911/+_10024	NC_001401.2	AS:i:-12
AAV.100271_10/ORF/1-1911/1911/+_10025	ENA|AAN03857|AAN03857.1	AS:i:0
AAV.100271_10/ORF/1-1911/1911/+_10025	NC_001401.2	AS:i:0
AAV.100271_10/ORF/1-1911/1911/+_10025	ENA|AF513851|AF513851.1	AS:i:0
AAV.100271_10/ORF/1-1911/1911/+_10025	AY242997.1	AS:i:0
AAV.100271_10/ORF/1-1911/1911/+_10025	ENA|AAT46337|AAT46337.1	AS:i:0
AAV.100271_10/ORF/1-1911/1911/+_10025	ENA|AAS99264|AAS99264.1	AS:i:-6
AAV.100271_10/ORF/1-1911/1911/+_10025	AY243015.1	AS:i:-6
AAV.100271_10/ORF/1-1911/1911/+_10026	AY242997.1	AS:i:0
AAV.100271_10/ORF/1-1911/1911/+_10026	AY243015.1	AS:i:-12
AAV.100271_10/ORF/1-1911/1911/+_10026	ENA|AAN03857|AAN03857.1	AS:i:-12
AAV.100271_10/ORF/1-1911/1911/+_10026	ENA|AAT46337|AAT46337.1	AS:i:-12
AAV.100271_10/ORF/1-1911/1911/+_10027	AY242997.1	AS:i:-8
AAV.100271_10/ORF/1-1911/1911/+_10029	ENA|AAN03857|AAN03857.1	AS:i:0
AAV.100271_10/ORF/1-1911/1911/+_10029	ENA|AF513851|AF513851.1	AS:i:-6
AAV.100271_10/ORF/1-1911/1911/+_10029	EU285562.1	AS:i:-6
AAV.100271_10/ORF/1-1911/1911/+_10029	AY243015.1	AS:i:-6
AAV.100271_10/ORF/1-1911/1911/+_10029	ENA|U48704|U48704.1	AS:i:-12
AAV.100271_10/ORF/1-1911/1911/+_10030	ENA|AAN03857|AAN03857.1	AS:i:0
AAV.100271_10/ORF/1-1911/1911/+_10030	NC_002077.1	AS:i:-6
AAV.100271_10/ORF/1-1911/1911/+_10030	AY243015.1	AS:i:-6
AAV.100271_10/ORF/1-1911/1911/+_10030	ENA|AF513851|AF513851.1	AS:i:-6
AAV.100271_10/ORF/1-1911/1911/+_10030	ENA|AAT46337|AAT46337.1	AS:i:-6
